Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.569074125000000, 0, 0, 1, 0, 0, 1
0.569074625000000, 0, 0, 0, 0, 0, 1
0.569081500000000, 1, 0, 0, 0, 0, 1
0.569082875000000, 1, 0, 1, 0, 0, 1
0.569083500000000, 1, 0, 0, 0, 0, 1
0.569091625000000, 1, 0, 1, 0, 0, 1
0.569092250000000, 1, 0, 0, 0, 0, 1
0.569100500000000, 1, 0, 1, 0, 0, 1
0.569101000000000, 1, 0, 0, 0, 0, 1
0.569109250000000, 1, 0, 1, 0, 0, 1
0.569109750000000, 1, 0, 0, 0, 0, 1
0.569118000000000, 1, 0, 1, 0, 0, 1
0.569118500000000, 1, 0, 0, 0, 0, 1
0.569126750000000, 1, 0, 1, 0, 0, 1
0.569127375000000, 1, 0, 0, 0, 0, 1
0.569135500000000, 1, 0, 1, 0, 0, 1
0.569135625000000, 1, 1, 1, 0, 0, 1
0.569136125000000, 1, 1, 0, 0, 0, 1
0.569148250000000, 1, 0, 1, 0, 0, 1
0.569148750000000, 1, 0, 0, 0, 0, 1
0.569157000000000, 1, 0, 1, 0, 0, 1
0.569157500000000, 1, 0, 0, 0, 0, 1
0.569165750000000, 1, 0, 1, 0, 0, 1
0.569166375000000, 1, 0, 0, 0, 0, 1
0.569174625000000, 1, 0, 1, 0, 0, 1
